analysis_neighborhood,year,median_value,mean_value,total_units,parcel_count,median_stories,median_bedrooms,median_year_built,pct_residential,is_soma,is_potrero_hill,is_hayes_valley,is_civic_center,post_van_ness,log_median_value,density,building_age,crime_rate,violent_rate,property_rate,median_hh_income,log_income,post_soma_dev,soma_x_post,potrero_x_post,van_ness_treated,van_ness_x_post
Lincoln Park,2019,628981.0,1149511.6585365853,60.0,41,2.0,0.0,1947.0,1.0,0,0,0,0,1,13.351856328549081,1.4634146341463414,72.0,1173.184357541899,16.75977653631285,949.7206703910616,,,1,0,0,0,0
Lincoln Park,2020,699214.0,1187197.5853658537,60.0,41,2.0,0.0,1947.0,1.0,0,0,0,0,1,13.457712126006303,1.4634146341463414,73.0,1027.932960893855,22.3463687150838,776.5363128491621,,,1,0,0,0,0
Lincoln Park,2021,706457.0,1198671.731707317,60.0,41,2.0,0.0,1947.0,1.0,0,0,0,0,1,13.468017615843285,1.4634146341463414,74.0,1642.4581005586592,50.27932960893855,1268.1564245810057,,,1,0,0,0,0
Lincoln Park,2022,729121.0,1234786.857142857,58.0,42,2.0,0.0,1947.0,1.0,0,0,0,0,1,13.499594978013118,1.380952380952381,75.0,1189.9441340782123,33.5195530726257,977.6536312849162,,,1,0,0,0,0
Lincoln Park,2023,861178.5,1296773.4047619049,58.0,42,2.0,1.0,1947.0,1.0,0,0,0,0,1,13.666057078995824,1.380952380952381,76.0,1497.2067039106146,22.3463687150838,1279.3296089385476,,,1,0,0,0,0
Lone Mountain/Usf,2009,451506.0,694937.1018193425,6008.0,3133,2.0,0.0,1937.0,0.9578678582827961,0,0,0,0,0,13.020343940787424,1.9176508139163742,72.0,,,,,,0,0,0,0,0
Lone Mountain/Usf,2010,472384.0,718273.9139853456,5993.0,3139,2.0,0.0,1937.0,0.9576298184135075,0,0,0,0,0,13.065547493129724,1.9092067537432302,73.0,,,,,,0,0,0,0,0
Lone Mountain/Usf,2011,491507.5,731071.7256637168,5956.0,3164,2.0,0.0,1937.0,0.9582806573957017,0,0,0,0,0,13.105232477862904,1.8824273072060682,74.0,,,,,,0,0,0,0,0
Lone Mountain/Usf,2012,507658.5,779737.3416246851,5936.0,3176,2.0,0.0,1937.0,0.9584382871536524,0,0,0,0,0,13.137564256408753,1.8690176322418135,75.0,,,,,,0,0,0,0,0
Lone Mountain/Usf,2013,532154.0,811148.7751646284,5913.0,3189,2.0,0.0,1937.0,0.9601756036375039,0,0,0,0,0,13.184688200118568,1.8541862652869239,76.0,,,,,,0,0,0,0,0
Lone Mountain/Usf,2015,583359.0,872980.3181395349,5875.0,3225,2.0,0.0,1937.0,0.9618604651162791,0,0,0,0,1,13.276558056263616,1.821705426356589,78.0,,,,,,1,0,0,0,0
Lone Mountain/Usf,2016,610620.0,910231.3946160906,5821.0,3269,2.0,0.0,1937.0,0.9623738146222086,0,0,0,0,1,13.322230113414033,1.7806668706026307,79.0,,,,,,1,0,0,0,0
Lone Mountain/Usf,2017,633495.0,961606.1151385928,5800.0,3283,1.0,0.0,1937.0,0.9622296679865976,0,0,0,0,1,13.359007386052356,1.766676819981724,80.0,,,,,,1,0,0,0,0
Lone Mountain/Usf,2018,666514.0,1035227.94927096,5818.0,3292,2.0,0.0,1937.0,0.9620291616038882,0,0,0,0,1,13.409816423631606,1.767314702308627,81.0,104.6561298590346,6.956733996460609,52.96881674498078,,,1,0,0,0,0
Lone Mountain/Usf,2019,703028.0,1100995.3756437444,5812.0,3301,2.0,0.0,1937.0,0.9621326870645259,0,0,0,0,1,13.463151999302623,1.7606785822478037,82.0,96.47891621407211,4.210654787331421,52.663696832855315,,,1,0,0,0,0
Lone Mountain/Usf,2020,736433.0,1167161.564798071,5797.0,3318,2.0,0.0,1937.0,0.9620253164556962,0,0,0,0,1,13.509573539938852,1.7471368294153105,83.0,93.30566912796728,5.0039665588576305,62.671629950570576,,,1,0,0,0,0
Lone Mountain/Usf,2021,769340.0,1224502.8417740485,5772.0,3337,1.0,0.0,1937.0,0.9622415343122566,0,0,0,0,1,13.553288283415737,1.7296973329337728,84.0,83.23671202782694,4.210654787331421,49.49044974675047,,,1,0,0,0,0
Lone Mountain/Usf,2022,808775.0,1294185.0363961814,5762.0,3352,1.0,0.0,1937.0,0.9630071599045346,0,0,0,0,1,13.603276036220567,1.7189737470167064,85.0,86.10483920180631,5.492158418258375,52.41960090315494,,,1,0,0,0,0
Lone Mountain/Usf,2023,852168.0,1358488.5329359164,5755.0,3355,1.0,0.0,1937.0,0.9639344262295082,0,0,0,0,1,13.655538969472012,1.7153502235469449,86.0,94.77024470616954,7.322877891011167,53.09086470983097,,,1,0,0,0,0
Marina,2009,659767.5,993663.2919721408,16270.0,5456,2.0,0.0,1926.0,0.9356671554252199,0,0,0,0,0,13.399642779212723,2.9820381231671553,83.0,,,,,,0,0,0,0,0
Marina,2010,676009.0,1015272.0202813813,16242.0,5473,2.0,0.0,1926.0,0.9353188379316645,0,0,0,0,0,13.423961668545942,2.967659418965832,84.0,,,,,,0,0,0,0,0
Marina,2011,689493.0,1035380.8666423757,16202.0,5489,2.0,0.0,1926.0,0.935689560940062,0,0,0,0,0,13.443711823879696,2.9517216250683185,85.0,,,,,,0,0,0,0,0
Marina,2012,725000.0,1082029.1158635626,16133.0,5541,2.0,0.0,1926.0,0.9355711965349215,0,0,0,0,0,13.493926933836812,2.9115683089695,86.0,,,,,,0,0,0,0,0
Marina,2013,762280.0,1137432.3694244605,16089.0,5560,2.0,0.0,1926.0,0.935431654676259,0,0,0,0,0,13.544069221242312,2.893705035971223,87.0,,,,116985.27993619688,11.669803393353698,0,0,0,0,0
Marina,2015,826399.0,1254126.261811723,16054.0,5630,2.0,0.0,1926.0,0.9413854351687388,0,0,0,0,1,13.62483298671907,2.8515097690941387,89.0,,,,135296.9315152758,11.81522713478327,1,0,0,0,0
Marina,2016,875515.0,1329586.622681505,15998.0,5661,2.0,0.0,1926.0,0.9420597067655891,0,0,0,0,1,13.682567563628094,2.8260024730612967,90.0,,,,139102.9677149723,11.842969712802365,1,0,0,0,0
Marina,2017,923156.0,1418732.3682081942,15951.0,5687,2.0,0.0,1926.0,0.9425004395990856,0,0,0,0,1,13.735553513288226,2.8048180059785475,91.0,,,,154021.91944301187,11.944850205312768,1,0,0,0,0
Marina,2018,976365.0,1529931.3562916229,15966.0,5706,2.0,0.0,1926.0,0.942341395022783,0,0,0,0,1,13.791591770893692,2.7981072555205047,92.0,128.21809295074368,6.404584334049636,87.47313866767792,158305.77728788042,11.972283741020458,1,0,0,0,0
Marina,2019,1047750.0,1632224.830892608,16014.0,5736,2.0,0.0,1926.0,0.9422942817294282,0,0,0,0,1,13.862155565787319,2.7918410041841004,93.0,162.0528378207559,5.604011292293431,113.42855938987908,176478.2809703504,12.080953093791376,1,0,0,0,0
Marina,2020,1129702.0,1737835.6162425932,16010.0,5738,2.0,0.0,1926.0,0.9423143952596723,0,0,0,0,1,13.93746443909497,2.7901707912164517,94.0,152.10887793367883,6.657396873551595,101.16715122403406,,,1,0,0,0,0
Marina,2021,1167000.0,1784364.4692479013,16018.0,5837,2.0,0.0,1926.0,0.9431214665067672,0,0,0,0,1,13.969946911268693,2.744217920164468,95.0,182.9098723296675,8.974845152319554,123.07757131420384,,,1,0,0,0,0
Marina,2022,1261054.0,1904036.4090522376,16006.0,5877,2.0,0.0,1926.0,0.9431682831376552,0,0,0,0,1,14.047458437186396,2.7234983835290114,96.0,160.87304596974678,9.564741077824127,103.27392238655038,,,1,0,0,0,0
Marina,2023,1331554.0,1997418.9048104708,16146.0,5883,2.0,0.0,1926.0,0.9433962264150944,0,0,0,0,1,14.101857239177937,2.744518103008669,97.0,139.04689672607762,8.595626343066616,90.9282433742047,,,1,0,0,0,0
Mclaren Park,2009,231299.0,426656.5053763441,85.0,93,1.0,0.0,1956.0,0.956989247311828,0,0,0,0,0,12.351466524820648,0.9139784946236559,53.0,,,,,,0,0,0,0,0
Mclaren Park,2010,246032.0,418890.0430107527,85.0,93,1.0,0.0,1956.0,0.956989247311828,0,0,0,0,0,12.413216887755475,0.9139784946236559,54.0,,,,,,0,0,0,0,0
Mclaren Park,2011,261608.0,423873.89247311826,85.0,93,1.0,0.0,1956.0,0.956989247311828,0,0,0,0,0,12.474602479137346,0.9139784946236559,55.0,,,,,,0,0,0,0,0
Mclaren Park,2012,267444.0,430382.5806451613,85.0,93,1.0,0.0,1956.0,0.956989247311828,0,0,0,0,0,12.496665477607916,0.9139784946236559,56.0,,,,,,0,0,0,0,0
Mclaren Park,2013,272791.0,439914.4946236559,85.0,93,1.0,0.0,1956.0,0.956989247311828,0,0,0,0,0,12.516461213204876,0.9139784946236559,57.0,,,,,,0,0,0,0,0
Mclaren Park,2015,291344.0,474254.6451612903,85.0,93,1.0,0.0,1956.0,0.956989247311828,0,0,0,0,1,12.582259978571624,0.9139784946236559,59.0,,,,,,1,0,0,0,0
Mclaren Park,2016,295786.0,484964.89247311826,85.0,93,1.0,0.0,1956.0,0.956989247311828,0,0,0,0,1,12.597391498862233,0.9139784946236559,60.0,,,,,,1,0,0,0,0
Mclaren Park,2017,301701.0,502822.60215053766,85.0,93,1.0,0.0,1956.0,0.956989247311828,0,0,0,0,1,12.617191739692538,0.9139784946236559,61.0,,,,,,1,0,0,0,0
Mclaren Park,2018,338077.0,543753.3548387097,85.0,93,1.0,0.0,1956.0,0.956989247311828,0,0,0,0,1,12.731028959171137,0.9139784946236559,62.0,767.741935483871,77.41935483870968,361.2903225806451,,,1,0,0,0,0
Mclaren Park,2019,365044.0,571110.9784946237,85.0,93,1.0,0.0,1956.0,0.956989247311828,0,0,0,0,1,12.807773173244515,0.9139784946236559,63.0,1025.8064516129034,77.41935483870968,574.1935483870968,,,1,0,0,0,0
Mclaren Park,2020,379698.0,599110.8602150538,85.0,93,1.0,0.0,1956.0,0.956989247311828,0,0,0,0,1,12.847131478889718,0.9139784946236559,64.0,961.2903225806452,141.93548387096774,548.3870967741935,,,1,0,0,0,0
Mclaren Park,2021,383666.0,610841.5913978495,85.0,93,1.0,0.0,1956.0,0.956989247311828,0,0,0,0,1,12.85752766141494,0.9139784946236559,65.0,1129.0322580645163,129.03225806451613,567.741935483871,,,1,0,0,0,0
Mclaren Park,2022,397186.0,631291.3118279569,85.0,93,1.0,0.0,1956.0,0.956989247311828,0,0,0,0,1,12.892159963804884,0.9139784946236559,66.0,1200.0,180.64516129032256,574.1935483870968,,,1,0,0,0,0
Mclaren Park,2023,405129.0,658824.5698924732,85.0,93,1.0,0.0,1956.0,0.956989247311828,0,0,0,0,1,12.911960813890941,0.9139784946236559,67.0,1200.0,154.83870967741936,683.8709677419355,,,1,0,0,0,0
Mission,2009,413888.0,603635.760157833,22480.0,9377,2.0,0.0,1911.0,0.8505918737336035,0,0,0,0,0,12.933350684806264,2.397355230884078,98.0,,,,,,0,0,0,0,0
Mission,2010,429169.0,612578.7576939291,22404.0,9488,2.0,0.0,1911.0,0.8502318718381113,0,0,0,0,0,12.969606059730342,2.361298482293423,99.0,,,,,,0,0,0,0,0
Mission,2011,432399.0,609168.0363156827,22612.0,9858,2.0,0.0,1912.0,0.8477378778656929,0,0,0,0,0,12.977104052071066,2.2937715560965715,99.0,,,,,,0,0,0,0,0
Mission,2012,452620.5,638959.6919588875,22578.0,9924,2.0,0.0,1912.0,0.8450221684804514,0,0,0,0,0,13.02280930501355,2.2750906892382106,100.0,,,,,,0,0,0,0,0
Mission,2013,482819.0,679287.0059088633,22554.0,9985,2.0,0.0,1912.0,0.8475713570355533,0,0,0,0,0,13.087397121200851,2.25878818227341,101.0,,,,77729.71929151291,11.260992950890238,0,0,0,0,0
Mission,2015,532345.0,742873.2392218203,22392.0,10229,2.0,0.0,1912.0,0.8545312347248021,0,0,0,0,1,13.18504705438156,2.189070290350963,103.0,,,,82168.64888256228,11.316529107837171,1,0,0,0,0
Mission,2016,575014.0,814334.515917514,22457.0,10523,2.0,0.0,1913.0,0.8602109664544332,0,0,0,0,1,13.26214966730917,2.134087237479806,103.0,,,,89710.38246537396,11.404341787896977,1,0,0,0,0
Mission,2017,601569.0,886638.6206928927,22403.0,10651,1.0,0.0,1913.0,0.8617031264669984,0,0,0,0,1,13.30729652103477,2.103370575532814,104.0,,,,104131.69693760973,11.553411693728522,1,0,0,0,0
Mission,2018,649028.0,1001234.9534492429,22489.0,10698,2.0,0.0,1913.0,0.8638063189381193,0,0,0,0,1,13.383231138052963,2.102168629650402,105.0,309.5111241755617,33.08776248828792,128.51132626628208,120080.2382968058,11.6959154507891,1,0,0,0,0
Mission,2019,691212.0,1101840.9354868652,22486.0,10773,2.0,0.0,1913.0,0.8657755499860763,0,0,0,0,1,13.446201857432392,2.0872551749744734,106.0,270.6913339824732,28.696882291341332,109.4229391339494,132124.69864219974,11.791501442316198,1,0,0,0,0
Mission,2020,729316.0,1227087.835324627,22442.0,10797,2.0,0.0,1913.0,0.8663517643789942,0,0,0,0,1,13.49986238757714,2.078540335278318,107.0,202.8623394756665,21.56859142767908,89.08526391210891,137665.57316195,11.832582640109978,1,0,0,0,0
Mission,2021,748688.0,1311831.4474873214,22608.0,10845,2.0,0.0,1914.0,0.8680497925311204,0,0,0,0,1,13.526077620308842,2.0846473029045645,107.0,212.91175984273667,26.73109073873344,99.92467527695614,145054.70139852274,11.88486620128573,1,0,0,0,0
Mission,2022,791887.5,1394470.4574233803,23012.0,10898,2.0,0.0,1914.0,0.8704349421912277,0,0,0,0,1,13.582174615252606,2.111580106441549,108.0,229.29948007569217,28.38456026896438,110.2680457827341,152405.94910039724,11.93430295756464,1,0,0,0,0
Mission,2023,826761.5,1449360.9423252419,23447.0,10958,2.0,0.0,1914.0,0.8714181419967147,0,0,0,0,1,13.625271540635413,2.1397152765103122,109.0,234.55383880509268,29.59710459113373,102.07418566625635,150664.83488881675,11.922813012254764,1,0,0,0,0
Mission Bay,2009,636770.0,1494683.9433264886,2195.0,2435,0.0,1.0,2004.0,0.9063655030800821,0,0,0,0,0,13.36416380184981,0.9014373716632443,5.0,,,,,,0,0,0,0,0
Mission Bay,2010,614620.0,1722966.1102854908,2196.0,2557,0.0,2.0,2004.0,0.9155260070394994,0,0,0,0,0,13.32875946963946,0.858818928431756,6.0,,,,,,0,0,0,0,0
Mission Bay,2011,600000.0,1790742.8265895953,898.0,1038,1.0,1.0,2000.0,0.8535645472061657,0,0,0,0,0,13.304684934198283,0.8651252408477842,11.0,,,,,,0,0,0,0,0
Mission Bay,2012,545000.0,1630744.6518817204,2354.0,2976,0.0,2.0,2007.0,0.9254032258064516,0,0,0,0,0,13.208541073645382,0.790994623655914,5.0,,,,,,0,0,0,0,0
Mission Bay,2013,656000.0,1771347.1891529963,2355.0,2987,0.0,2.0,2007.0,0.9253431536658855,0,0,0,0,0,13.393916067926225,0.7884164713759625,6.0,,,,112742.84440817597,11.632864791121948,0,0,0,0,0
Mission Bay,2015,743866.0,2069760.154734411,2905.0,3031,0.0,2.0,2007.0,0.9287363906301551,0,0,0,0,1,13.519616190067039,0.9584295612009238,8.0,,,,117304.86896290688,11.672531542415289,1,0,0,0,0
Mission Bay,2016,816255.0,2108762.018776499,3011.0,3302,0.0,2.0,2007.0,0.9360993337371291,0,0,0,0,1,13.612482085128288,0.9118715929739551,9.0,,,,124642.02462340672,11.733201104741957,1,0,0,0,0
Mission Bay,2017,847306.0,2398527.7398546333,3013.0,3302,0.0,2.0,2007.0,0.9357964869775893,0,0,0,0,1,13.649817183478609,0.9124772864930345,10.0,,,,144755.4910050705,11.882801329120383,1,0,0,0,0
Mission Bay,2018,860428.0,2684656.727645611,3779.0,3657,0.0,2.0,2007.0,0.9412086409625376,0,0,0,0,1,13.665185218849455,1.0333606781514904,11.0,167.80371035308198,12.387791741472173,84.50029922202273,156649.17674022657,11.961764040957824,1,0,0,0,0
Mission Bay,2019,930348.0,3097686.7844262295,3781.0,3660,0.0,2.0,2007.0,0.9407103825136612,0,0,0,0,1,13.74331398868488,1.0330601092896174,12.0,144.94314781567925,11.669658886894076,64.09335727109514,165216.02134420528,12.015009116869066,1,0,0,0,0
Mission Bay,2020,960032.0,3182851.8010385353,3781.0,3659,0.0,2.0,2007.0,0.9406941787373599,0,0,0,0,1,13.77472189622181,1.0333424432905165,13.0,131.7175344105326,11.8491921005386,59.605026929982046,160469.0,11.98585605647959,1,0,0,0,0
Mission Bay,2021,965210.5,3273105.8628944503,3783.0,3676,0.0,2.0,2007.0,0.9366158868335147,0,0,0,0,1,13.780101491248232,1.029107725788901,14.0,147.09754637941353,11.72950329144225,69.00059844404548,170536.0,12.046701697113031,1,0,0,0,0
Mission Bay,2022,985174.0,3519535.9131378937,4439.0,3684,0.0,2.0,2007.0,0.9340390879478827,0,0,0,0,1,13.800573554299689,1.2049402823018458,15.0,137.8815080789946,13.405146618791145,61.460203470975465,183507.0,12.120008092888144,1,0,0,0,0
Mission Bay,2023,997588.0,3747929.229960578,4504.0,3805,1.0,2.0,2007.0,0.9377135348226019,0,0,0,0,1,13.81309564440633,1.1837056504599213,16.0,131.83722321962895,13.285457809694794,56.07420706163973,209083.0,12.250486581298627,1,0,0,0,0
Nan,2009,656784.0,8877842.594339622,73.0,106,0.0,0.0,1935.0,0.39622641509433965,0,0,0,0,0,13.395110476287702,0.6886792452830188,74.0,,,,,,0,0,0,0,0
Nan,2010,1099479.0,13740548.935897436,49.0,78,0.0,0.0,1917.0,0.24358974358974358,0,0,0,0,0,13.91034698920383,0.6282051282051282,93.0,,,,,,0,0,0,0,0
Nan,2011,1107757.5,3097871.15,38.0,20,2.0,1.5,1929.0,0.75,0,0,0,0,0,13.91784825951952,1.9,82.0,,,,,,0,0,0,0,0
Nan,2012,1183513.0,16711160.452054795,27.0,73,0.0,0.0,1929.0,0.1506849315068493,0,0,0,0,0,13.983997692244246,0.3698630136986301,83.0,,,,,,0,0,0,0,0
Nan,2013,422122.0,16222725.704225352,27.0,71,0.0,0.0,1929.0,0.15492957746478872,0,0,0,0,0,12.953049650762999,0.38028169014084506,84.0,,,,,,0,0,0,0,0
Nan,2015,37309.0,452737.59872611467,23.0,157,0.0,0.0,1924.0,0.03821656050955414,0,0,0,0,1,10.526989863390185,0.1464968152866242,91.0,,,,,,1,0,0,0,0
Nan,2016,57210.0,427919.44375,23.0,160,0.0,0.0,1924.0,0.0375,0,0,0,0,1,10.954483987262574,0.14375,92.0,,,,,,1,0,0,0,0
Nan,2017,39377.0,440984.18343195267,23.0,169,0.0,0.0,1924.0,0.03550295857988166,0,0,0,0,1,10.580937168488774,0.13609467455621302,93.0,,,,,,1,0,0,0,0
Nan,2018,40164.0,458686.8343195266,23.0,169,0.0,0.0,1924.0,0.03550295857988166,0,0,0,0,1,10.600726350999327,0.13609467455621302,94.0,,,,,,1,0,0,0,0
Nan,2019,40966.0,463809.11627906974,23.0,172,0.0,0.0,1924.0,0.03488372093023256,0,0,0,0,1,10.620497733360601,0.13372093023255813,95.0,,,,,,1,0,0,0,0
Nan,2020,41784.0,561747.730994152,22.0,171,0.0,0.0,1945.0,0.029239766081871343,0,0,0,0,1,10.640268770116135,0.1286549707602339,75.0,,,,,,1,0,0,0,0
Nan,2021,42216.0,1483825.796511628,22.0,172,0.0,0.0,1924.0,0.029069767441860465,0,0,0,0,1,10.650554575085504,0.12790697674418605,97.0,,,,,,1,0,0,0,0
Nan,2022,43059.0,4126660.563218391,445.0,174,0.0,0.0,1945.0,0.034482758620689655,0,0,0,0,1,10.67032654723949,2.557471264367816,77.0,,,,,,1,0,0,0,0
Nan,2023,181918.0,2678534.9593023257,438.0,344,0.0,0.0,2022.0,0.4883720930232558,0,0,0,0,1,12.111311315080483,1.2732558139534884,1.0,,,,,,1,0,0,0,0
Nob Hill,2009,260286.0,769175.0892977718,21443.0,5924,0.0,0.0,1925.0,0.6080351114112087,0,0,0,0,0,12.469536305440966,3.6196826468602294,84.0,,,,,,0,0,0,0,0
Nob Hill,2010,279806.0,787359.8391690401,21426.0,5969,0.0,0.0,1925.0,0.6113251800971687,0,0,0,0,0,12.541851784872092,3.5895459876026137,85.0,,,,,,0,0,0,0,0
Nob Hill,2011,293193.0,798525.4060778093,21508.0,5989,1.0,0.0,1927.0,0.6122891968609117,0,0,0,0,0,12.58858637422123,3.591250626147938,84.0,,,,,,0,0,0,0,0
Nob Hill,2012,302455.5,834934.8866444073,21506.0,5990,1.0,0.0,1927.0,0.6123539232053422,0,0,0,0,0,12.619689438193657,3.5903171953255426,85.0,,,,,,0,0,0,0,0
Nob Hill,2013,322975.0,881088.6202067356,21512.0,5998,1.0,0.0,1927.0,0.6128709569856619,0,0,0,0,0,12.685330199828503,3.5865288429476494,86.0,,,,85783.72502035002,11.359584582406058,0,0,0,0,0
Nob Hill,2015,358120.5,966869.9196959683,21585.0,6052,1.0,0.0,1928.0,0.6164904163912757,0,0,0,0,1,12.788624800927169,3.566589557171183,87.0,,,,91358.13294405922,11.422542588429474,1,0,0,0,0
Nob Hill,2016,384410.0,1021001.1233283804,23264.0,6057,1.0,0.0,1928.0,0.6166419019316494,0,0,0,0,1,12.859464970308059,3.8408453029552585,88.0,,,,93724.9054290718,11.448119232577962,1,0,0,0,0
Nob Hill,2017,406982.5,1129912.3497691292,23296.0,6064,1.0,0.0,1928.0,0.616919525065963,0,0,0,0,1,12.916525465957314,3.841688654353562,89.0,,,,103226.82215666649,11.544684002879107,1,0,0,0,0
Nob Hill,2018,433500.0,1235246.555116164,23880.0,6069,1.0,0.0,1928.0,0.6178942165101334,0,0,0,0,1,12.979647075202733,3.93475037073653,90.0,159.52563121652642,11.476664116296863,91.72830060358751,112959.5945289396,11.63478546321053,1,0,0,0,0
Nob Hill,2019,468735.5,1293214.7639291466,23898.0,6210,1.0,0.0,1929.0,0.6265700483091787,0,0,0,0,1,13.057793922454978,3.8483091787439614,90.0,174.40278840431864,13.006885998469778,97.8066819688855,126841.0301327339,11.7506898501325,1,0,0,0,0
Nob Hill,2020,498828.5,1408561.9566815856,23896.0,6256,1.0,0.0,1932.0,0.629156010230179,0,0,0,0,1,13.120017628284865,3.819693094629156,88.0,140.7804131599082,9.096318966250108,77.48873586670068,126401.36808017454,11.747217584055424,1,0,0,0,0
Nob Hill,2021,511048.5,1444937.801087304,23832.0,6254,1.0,0.0,1939.0,0.6293572113847138,0,0,0,0,1,13.144219776619366,3.810681164055005,82.0,144.09589390461616,11.774207260052709,77.10618039615744,133077.5421085038,11.798687260684005,1,0,0,0,0
Nob Hill,2022,536763.5,1488766.833227446,22366.0,6296,1.0,0.0,1950.0,0.6343710292249047,0,0,0,0,1,13.193312866798747,3.5524142312579414,72.0,149.366658165434,14.409589390461615,81.6543398792825,141636.79180431573,11.861021255618539,1,0,0,0,0
Nob Hill,2023,557552.0,1530501.8082474226,22270.0,6305,1.0,0.0,1950.0,0.6352101506740682,0,0,0,0,1,13.231311051509305,3.5321173671689134,73.0,144.98852333588368,15.47224347530392,74.00323046841793,145718.80332010103,11.889434038901715,1,0,0,0,0
Noe Valley,2009,464408.0,610531.3975868586,10819.0,6879,1.0,0.0,1911.0,0.9841546736444251,0,0,0,0,0,13.048518755186352,1.5727576682657363,98.0,,,,,,0,0,0,0,0
Noe Valley,2010,474019.0,623585.3547311984,10792.0,6901,1.0,0.0,1911.0,0.9843500941892479,0,0,0,0,0,13.069002684262042,1.5638313287929286,99.0,,,,,,0,0,0,0,0
Noe Valley,2011,531952.0,666716.9472721224,9445.0,6012,2.0,0.0,1908.0,0.9822022621423819,0,0,0,0,0,13.1843085386893,1.571024617431803,103.0,,,,,,0,0,0,0,0
Noe Valley,2012,520266.0,667111.6792101874,10642.0,6989,1.0,0.0,1911.0,0.9842609815424238,0,0,0,0,0,13.16209549822795,1.5226784947775076,101.0,,,,,,0,0,0,0,0
Noe Valley,2013,547258.0,704968.6792130026,10610.0,7014,1.0,0.0,1911.0,0.9847447961220416,0,0,0,0,0,13.21267563382554,1.5126889078984886,102.0,,,,,,0,0,0,0,0
Noe Valley,2015,602881.5,791160.2801528879,11511.0,7064,2.0,0.0,1912.0,0.9849943374858438,0,0,0,0,1,13.30947593898431,1.6295300113250284,103.0,,,,,,1,0,0,0,0
Noe Valley,2016,634072.0,849931.7750456653,11432.0,7117,2.0,0.0,1912.0,0.9858086272305747,0,0,0,0,1,13.359917791640154,1.6062947871294084,104.0,,,,,,1,0,0,0,0
Noe Valley,2017,671160.0,904086.1465360392,11387.0,7145,2.0,0.0,1912.0,0.9861441567529741,0,0,0,0,1,13.416762837603635,1.59370188943317,105.0,,,,,,1,0,0,0,0
Noe Valley,2018,720035.5,977169.6734209055,11400.0,7156,2.0,0.0,1912.0,0.9863051984348798,0,0,0,0,1,13.487055795332315,1.593068753493572,106.0,52.84134739007457,2.7856346961515386,33.85617553784177,,,1,0,0,0,0
Noe Valley,2019,778431.0,1051222.9673321233,11405.0,7163,2.0,0.0,1912.0,0.9860393689794779,0,0,0,0,1,13.565035634343557,1.5922099678905486,107.0,54.55558412616782,2.0999400017142364,34.11331104825576,,,1,0,0,0,0
Noe Valley,2020,833165.0,1125922.4190582335,11388.0,7178,2.0,0.0,1912.0,0.9859292281972695,0,0,0,0,1,13.63298698076557,1.5865143494009473,108.0,59.3125910688266,1.7999485728979172,40.32741921659381,,,1,0,0,0,0
Noe Valley,2021,864028.0,1177099.8962014748,11371.0,7187,2.0,1.0,1912.0,0.9859468484764158,0,0,0,0,1,13.66936045466849,1.5821622373730346,109.0,65.055284134739,3.214193880174852,44.527299220022286,,,1,0,0,0,0
Noe Valley,2022,921221.0,1248591.0305597999,11379.0,7199,2.0,1.0,1912.0,0.985831365467426,0,0,0,0,1,13.733455243021417,1.580636199472149,110.0,62.912488214622435,2.1856518385188997,41.741664523870746,,,1,0,0,0,0
Noe Valley,2023,976221.0,1319326.4334352417,11379.0,7196,2.0,1.0,1912.0,0.9870761534185659,0,0,0,0,1,13.791444274189054,1.5812951639799888,111.0,61.06968372332219,3.0856261249678583,40.71312248221479,,,1,0,0,0,0
North Beach,2009,527655.0,1078644.4458730817,7590.0,2411,1.0,0.0,1937.0,0.8892575694732476,0,0,0,0,0,13.176197940032734,3.1480713396930735,72.0,,,,,,0,0,0,0,0
North Beach,2010,508292.5,1064661.4787660257,7576.0,2496,1.0,0.0,1940.0,0.8934294871794872,0,0,0,0,0,13.138812348260231,3.03525641025641,70.0,,,,,,0,0,0,0,0
North Beach,2011,519981.0,1090770.4748201438,7568.0,2502,1.0,0.0,1940.0,0.8940847322142286,0,0,0,0,0,13.161547551428527,3.0247801758593127,71.0,,,,,,0,0,0,0,0
North Beach,2012,542904.0,1135866.167399121,7568.0,2503,1.0,0.0,1940.0,0.8937275269676388,0,0,0,0,0,13.204687787705781,3.023571713943268,72.0,,,,,,0,0,0,0,0
North Beach,2013,561178.0,1174423.2107569722,7566.0,2510,1.0,0.0,1940.0,0.8936254980079681,0,0,0,0,0,13.237793424731416,3.014342629482072,73.0,,,,26046.12809013345,10.167624402358351,0,0,0,0,0
North Beach,2015,620612.0,1283908.1585414188,7560.0,2523,1.0,0.0,1940.0,0.8957590170432025,0,0,0,0,1,13.338461366935805,2.9964328180737216,75.0,,,,27337.811812261396,10.216026070946912,1,0,0,0,0
North Beach,2016,641808.0,1354106.1959699723,7544.0,2531,1.0,0.0,1940.0,0.8972738048202291,0,0,0,0,1,13.372044472522557,2.98064006321612,76.0,,,,28133.143234905245,10.24470363483998,1,0,0,0,0
North Beach,2017,678531.0,1534194.1958234832,7519.0,2538,1.0,0.0,1940.0,0.8971631205673759,0,0,0,0,1,13.427685446233246,2.962568951930654,77.0,,,,31371.55234817364,10.353656785079076,1,0,0,0,0
